,eliminado,mae,model,paredao,pred,pred_pct,rejeicao,repeticao,mean_absolute_error,correct
1457,flayslene,0.24098783972564286,sgd,13.0,flayslene,0.41483787260739136,0.63,7.0,0.21516212739260865,True
1458,gizelly_bicalho,0.1216423356233269,sgd,14.0,babu,0.4076085005907187,0.5478999999999999,7.0,0.14029149940928126,False
1459,ivy,0.32942011388423675,sgd,15.0,rafa,0.4061381981631815,0.7417,7.0,0.33556180183681855,False
1460,mari,0.2753825125491721,sgd,16.0,babu,0.35073923155065423,0.5416,7.0,0.19086076844934574,False
1461,babu,0.1618207058429558,sgd,17.0,babu,0.47931995630346486,0.5715,7.0,0.09218004369653515,True
1462,lucas_chumbo,0.10983416834898227,ensamble3,1.0,lucas_chumbo,0.5943581198349825,0.7594,7.0,0.16504188016501742,True
1463,petrix,0.195583216785356,ensamble3,2.0,petrix,0.470704588870225,0.8027,7.0,0.331995411129775,True
1464,hadson,0.2849251265935492,ensamble3,3.0,hadson,0.49358229419450045,0.7970999999999999,7.0,0.30351770580549947,True
1465,lucas,0.27502545269821993,ensamble3,4.0,lucas,0.48842065607610846,0.6262,7.0,0.13777934392389152,True
1466,bianca_andrade,0.1653398287792127,ensamble3,5.0,felipe_prior,0.3635375451045816,0.5309,7.0,0.16736245489541846,False
1467,guilherme,0.08743176355398082,ensamble3,6.0,guilherme,0.6436327871742117,0.5607,7.0,0.08293278717421171,True
1468,victor_hugo,0.2640796794771642,ensamble3,7.0,victor_hugo,0.33764946620840824,0.8522,7.0,0.5145505337915917,True
1469,pyong,0.07727545920840541,ensamble3,8.0,pyong,0.5852777631192911,0.517,7.0,0.06827776311929112,True
1470,daniel,0.2273453234642253,ensamble3,9.0,daniel,0.5646057876461005,0.8081999999999999,7.0,0.24359421235389944,True
1471,felipe_prior,0.0978669568212967,ensamble3,10.0,felipe_prior,0.6067254537826265,0.5672999999999999,7.0,0.03942545378262663,True
1472,gabi,0.14199122052872065,ensamble3,11.0,gabi,0.4303152817461667,0.5961,7.0,0.16578471825383329,True
1473,marcela,0.12239333459790076,ensamble3,12.0,flayslene,0.4741750065304192,0.4976,7.0,0.023424993469580768,False
1474,flayslene,0.13639614913966955,ensamble3,13.0,flayslene,0.4416274459239222,0.63,7.0,0.18837255407607778,True
1475,gizelly_bicalho,0.16695019235584926,ensamble3,14.0,babu,0.5442207270666445,0.5478999999999999,7.0,0.0036792729333554597,False
1476,ivy,0.22802808282036222,ensamble3,15.0,ivy,0.46732653599927215,0.7417,7.0,0.2743734640007279,True
1477,mari,0.1822279079605884,ensamble3,16.0,manu_gavassi,0.3127825029113826,0.5416,7.0,0.22881749708861737,False
1478,babu,0.183849777352036,ensamble3,17.0,babu,0.45458253398088183,0.5715,7.0,0.11691746601911818,True
1479,lucas_chumbo,0.16628402578571333,ensamble2,1.0,lucas_chumbo,0.5243420285542288,0.7594,7.0,0.23505797144577112,True
1480,petrix,0.21191398490097293,ensamble2,2.0,petrix,0.46255803221721625,0.8027,7.0,0.3401419677827837,True
1481,hadson,0.2646435909745696,ensamble2,3.0,hadson,0.5425578972689965,0.7970999999999999,7.0,0.2545421027310034,True
1482,lucas,0.22748591699946433,ensamble2,4.0,lucas,0.49976019759245405,0.6262,7.0,0.12643980240754593,True
1483,bianca_andrade,0.20602024925359597,ensamble2,5.0,felipe_prior,0.4034344750918263,0.5309,7.0,0.12746552490817376,False
1484,guilherme,0.10277643212263504,ensamble2,6.0,guilherme,0.629697003175331,0.5607,7.0,0.06899700317533097,True
1485,victor_hugo,0.2598706026912277,ensamble2,7.0,victor_hugo,0.3439472586776772,0.8522,7.0,0.5082527413223228,True
1486,pyong,0.08207885829948831,ensamble2,8.0,pyong,0.5454812282501839,0.517,7.0,0.028481228250183843,True
1487,daniel,0.21212575363115915,ensamble2,9.0,daniel,0.6390824008259582,0.8081999999999999,7.0,0.16911759917404168,True
1488,felipe_prior,0.16850508828945823,ensamble2,10.0,felipe_prior,0.33049642029731646,0.5672999999999999,7.0,0.23680357970268345,True
1489,gabi,0.15018522448771313,ensamble2,11.0,gabi,0.4172257359685388,0.5961,7.0,0.17887426403146117,True
1490,marcela,0.11433966861632229,ensamble2,12.0,marcela,0.5293677349167917,0.4976,7.0,0.03176773491679169,True
1491,flayslene,0.1257937354292714,ensamble2,13.0,flayslene,0.4595187415616578,0.63,7.0,0.17048125843834222,True
1492,gizelly_bicalho,0.1580824580818544,ensamble2,14.0,babu,0.5287925338512695,0.5478999999999999,7.0,0.01910746614873049,False
1493,ivy,0.2498713817004556,ensamble2,15.0,ivy,0.4666797447328449,0.7417,7.0,0.2750202552671551,True
1494,mari,0.10098169928263682,ensamble2,16.0,mari,0.40245173472846507,0.5416,7.0,0.1391482652715349,True
1495,babu,0.17728093298433936,ensamble2,17.0,babu,0.44394271371376,0.5715,7.0,0.12755728628624002,True
1496,lucas_chumbo,0.33826125761610415,linear_regression,1.0,lucas_chumbo,0.9758336624241254,0.7594,8.0,0.21643366242412543,True
1497,petrix,0.1513424610302863,linear_regression,2.0,petrix,0.45323341726282357,0.8027,8.0,0.3494665827371764,True
1498,hadson,0.13235448594489768,linear_regression,3.0,hadson,0.6472710047514785,0.7970999999999999,8.0,0.14982899524852145,True
1499,lucas,0.20484095004994152,linear_regression,4.0,lucas,0.5193006423901669,0.6262,8.0,0.10689935760983305,True
1500,bianca_andrade,0.2616015825580442,linear_regression,5.0,felipe_prior,0.583902436530313,0.5309,8.0,0.053002436530313,False
1501,guilherme,0.2057041074267111,linear_regression,6.0,guilherme,0.45235619579788094,0.5607,8.0,0.10834380420211903,True
1502,victor_hugo,0.7076779421496969,linear_regression,7.0,victor_hugo,0.03833202775469798,0.8522,8.0,0.8138679722453019,True
1503,pyong,0.1715449700463545,linear_regression,8.0,pyong,0.6977289204647916,0.517,8.0,0.1807289204647916,True
1504,daniel,0.16295441339786532,linear_regression,9.0,daniel,0.7440551347883817,0.8081999999999999,8.0,0.06414486521161822,True
1505,felipe_prior,0.6414551682006783,linear_regression,10.0,felipe_prior,1.7935693030707318,0.5672999999999999,8.0,1.226269303070732,True
1506,gabi,0.2178753403378945,linear_regression,11.0,gabi,0.5156968811050027,0.5961,8.0,0.0804031188949973,True
1507,marcela,0.08569083917788271,linear_regression,12.0,marcela,0.5415199049040962,0.4976,8.0,0.043919904904096196,True
1508,flayslene,0.10004084365557042,linear_regression,13.0,flayslene,0.48803154210727034,0.63,8.0,0.14196845789272966,True
1509,gizelly_bicalho,0.1856573955437526,linear_regression,14.0,babu,0.3909668539311952,0.5478999999999999,8.0,0.15693314606880476,False
1510,ivy,0.31840916240333045,linear_regression,15.0,rafa,0.5303063692047976,0.7417,8.0,0.21139363079520246,False
1511,mari,0.12339907641966179,linear_regression,16.0,manu_gavassi,0.502024671699333,0.5416,8.0,0.03957532830066701,False
1512,babu,0.3848187540372481,linear_regression,17.0,rafa,0.6350468841657579,0.5715,8.0,0.06354688416575793,False
1513,lucas_chumbo,0.08447226302735664,svr,1.0,lucas_chumbo,0.6214706998785416,0.7594,8.0,0.13792930012145832,True
1514,petrix,0.17898558233321438,svr,2.0,petrix,0.5166944761535316,0.8027,8.0,0.2860055238464684,True
1515,hadson,0.22358370813768091,svr,3.0,hadson,0.6720610808686748,0.7970999999999999,8.0,0.12503891913132514,True
1516,lucas,0.2557144505876802,svr,4.0,lucas,0.4914429704049575,0.6262,8.0,0.1347570295950425,True
1517,bianca_andrade,0.15778027561332578,svr,5.0,felipe_prior,0.32532301123392404,0.5309,8.0,0.205576988766076,False
1518,guilherme,0.10762392825099919,svr,6.0,guilherme,0.7230274656693059,0.5607,8.0,0.1623274656693059,True
1519,victor_hugo,0.22421785327029442,svr,7.0,victor_hugo,0.35525445173727815,0.8522,8.0,0.4969455482627218,True
1520,pyong,0.109576988653323,svr,8.0,pyong,0.6438434781844464,0.517,8.0,0.1268434781844464,True
1521,daniel,0.19176542888957562,svr,9.0,daniel,0.6991975664973614,0.8081999999999999,8.0,0.1090024335026385,True
1522,felipe_prior,0.1767950746185207,svr,10.0,manu_gavassi,0.30976420510260644,0.5672999999999999,8.0,0.2575357948973935,False
1523,gabi,0.11586599640213786,svr,11.0,gabi,0.42408737829522175,0.5961,8.0,0.1720126217047782,True
1524,marcela,0.11668501353064697,svr,12.0,marcela,0.46169686612152955,0.4976,8.0,0.03590313387847044,True
1525,flayslene,0.08110624338904374,svr,13.0,flayslene,0.5377678255772705,0.63,8.0,0.09223217442272946,True
1526,gizelly_bicalho,0.1857104277617844,svr,14.0,babu,0.5873323812512451,0.5478999999999999,8.0,0.03943238125124515,False
1527,ivy,0.1988017889691376,svr,15.0,ivy,0.5774634850766643,0.7417,8.0,0.16423651492333569,True
1528,mari,0.1150030635734808,svr,16.0,mari,0.477835147726301,0.5416,8.0,0.06376485227369899,True
1529,babu,0.18098226961743988,svr,17.0,babu,0.4619154737427667,0.5715,8.0,0.1095845262572333,True
1530,lucas_chumbo,0.09232678571428568,ensamble1,1.0,lucas_chumbo,0.7339714285714286,0.7594,8.0,0.025428571428571356,True
1531,petrix,0.19782083333333333,ensamble1,2.0,petrix,0.74275,0.8027,8.0,0.05994999999999995,True
1532,hadson,0.14367499999999994,ensamble1,3.0,hadson,0.53625,0.7970999999999999,8.0,0.2608499999999999,True
1533,lucas,0.13457823261858348,ensamble1,4.0,lucas,0.4896578947368422,0.6262,8.0,0.1365421052631578,True
1534,bianca_andrade,0.22828749999999998,ensamble1,5.0,felipe_prior,0.5440875,0.5309,8.0,0.013187499999999908,False
1535,guilherme,0.05007658730158727,ensamble1,6.0,guilherme,0.5610571428571428,0.5607,8.0,0.00035714285714283367,True
1536,victor_hugo,0.23634021464646462,ensamble1,7.0,victor_hugo,0.19481875000000004,0.8522,8.0,0.6573812499999999,True
1537,pyong,0.04235069444444439,ensamble1,8.0,pyong,0.5141,0.517,8.0,0.0029000000000000137,True
1538,daniel,0.2602218518518518,ensamble1,9.0,daniel,0.7365111111111111,0.8081999999999999,8.0,0.0716888888888888,True
1539,felipe_prior,0.07401550925925926,ensamble1,10.0,felipe_prior,0.5035222222222222,0.5672999999999999,8.0,0.06377777777777771,True
1540,gabi,0.07295363636363633,ensamble1,11.0,gabi,0.493809090909091,0.5961,8.0,0.10229090909090899,True
1541,marcela,0.07424611111111108,ensamble1,12.0,flayslene,0.56826,0.4976,8.0,0.07066,False
1542,flayslene,0.09037055555555557,ensamble1,13.0,flayslene,0.49076190476190473,0.63,8.0,0.13923809523809527,True
1543,gizelly_bicalho,0.05629087301587297,ensamble1,14.0,gizelly_bicalho,0.5222857142857144,0.5478999999999999,8.0,0.02561428571428559,True
1544,ivy,0.19216058201058203,ensamble1,15.0,ivy,0.3195571428571428,0.7417,8.0,0.4221428571428572,True
1545,mari,0.07321895604395603,ensamble1,16.0,manu_gavassi,0.473925,0.5416,8.0,0.06767499999999999,False
1546,babu,0.11202500000000004,ensamble1,17.0,babu,0.48069999999999996,0.5715,8.0,0.09080000000000005,True
1547,lucas_chumbo,0.16565700000000003,random_forest,1.0,lucas_chumbo,0.533871,0.7594,8.0,0.22552899999999998,True
1548,petrix,0.22192194791666667,random_forest,2.0,petrix,0.6417739999999992,0.8027,8.0,0.1609260000000008,True
1549,hadson,0.14980652500000002,random_forest,3.0,hadson,0.5018835,0.7970999999999999,8.0,0.2952164999999999,True
1550,lucas,0.06199580674603159,random_forest,4.0,lucas,0.5343812500000003,0.6262,8.0,0.09181874999999973,True
1551,bianca_andrade,0.21294516666666663,random_forest,5.0,felipe_prior,0.5428929999999998,0.5309,8.0,0.01199299999999981,False
1552,guilherme,0.05290230833333304,random_forest,6.0,guilherme,0.5880624999999999,0.5607,8.0,0.027362499999999956,True
1553,victor_hugo,0.2000421174603174,random_forest,7.0,victor_hugo,0.3034638750000002,0.8522,8.0,0.5487361249999998,True
1554,pyong,0.04611676388888891,random_forest,8.0,babu,0.5026828750000004,0.517,8.0,0.014317124999999598,False
1555,daniel,0.20482195793650795,random_forest,9.0,daniel,0.6373449999999998,0.8081999999999999,8.0,0.1708550000000001,True
1556,felipe_prior,0.10110069444444443,random_forest,10.0,felipe_prior,0.44772884999999973,0.5672999999999999,8.0,0.11957115000000018,True
1557,gabi,0.09397028373015859,random_forest,11.0,gabi,0.46325024166666695,0.5961,8.0,0.132849758333333,True
1558,marcela,0.05013488055555524,random_forest,12.0,flayslene,0.555395999999999,0.4976,8.0,0.057795999999999015,False
1559,flayslene,0.051765904761904645,random_forest,13.0,flayslene,0.5232099999999997,0.63,8.0,0.10679000000000027,True
1560,gizelly_bicalho,0.0806960761904762,random_forest,14.0,babu,0.5110505000000001,0.5478999999999999,8.0,0.03684949999999987,False
1561,ivy,0.15661277857142852,random_forest,15.0,ivy,0.4621075000000001,0.7417,8.0,0.2795924999999999,True
1562,mari,0.1284912916666666,random_forest,16.0,manu_gavassi,0.4515090000000002,0.5416,8.0,0.09009099999999975,False
1563,babu,0.11480493055555563,random_forest,17.0,babu,0.48633449999999956,0.5715,8.0,0.08516550000000045,True
1564,lucas_chumbo,0.14889517968074228,knn,1.0,lucas_chumbo,0.572,0.7594,8.0,0.1874,True
1565,petrix,0.2599374852559566,knn,2.0,petrix,0.49513333333333326,0.8027,8.0,0.3075666666666667,True
1566,hadson,0.35043642368483124,knn,3.0,hadson,0.35606666666666675,0.7970999999999999,8.0,0.44103333333333317,True
1567,lucas,0.3383397551833503,knn,4.0,babu,0.5332666666666667,0.6262,8.0,0.09293333333333331,False
1568,bianca_andrade,0.17228906188566487,knn,5.0,felipe_prior,0.33766666666666667,0.5309,8.0,0.19323333333333337,False
1569,guilherme,0.13167413698199262,knn,6.0,guilherme,0.7009,0.5607,8.0,0.1402,True
1570,victor_hugo,0.2478571990249272,knn,7.0,victor_hugo,0.3733333333333334,0.8522,8.0,0.47886666666666655,True
1571,pyong,0.06465099211029848,knn,8.0,pyong,0.5776333333333332,0.517,8.0,0.060633333333333206,True
1572,daniel,0.2530733139367251,knn,9.0,daniel,0.48883333333333334,0.8081999999999999,8.0,0.3193666666666666,True
1573,felipe_prior,0.05600115331183984,knn,10.0,felipe_prior,0.5922333333333334,0.5672999999999999,8.0,0.024933333333333474,True
1574,gabi,0.12468873686141914,knn,11.0,gabi,0.4893666666666667,0.5961,8.0,0.10673333333333324,True
1575,marcela,0.18911693009357558,knn,12.0,flayslene,0.6153333333333334,0.4976,8.0,0.11773333333333341,False
1576,flayslene,0.20622002044507357,knn,13.0,flayslene,0.3333333333333333,0.63,8.0,0.2966666666666667,True
1577,gizelly_bicalho,0.19210505622395216,knn,14.0,babu,0.5987666666666666,0.5478999999999999,8.0,0.050866666666666616,False
1578,ivy,0.17582763230321619,knn,15.0,ivy,0.48710000000000003,0.7417,8.0,0.2546,True
1579,mari,0.22838195591203378,knn,16.0,manu_gavassi,0.4070666666666667,0.5416,8.0,0.13453333333333328,False
1580,babu,0.17593247883410665,knn,17.0,babu,0.48996666666666666,0.5715,8.0,0.08153333333333335,True
1581,lucas_chumbo,0.2613977135029797,lasso,1.0,lucas_chumbo,0.3558916356156063,0.7594,8.0,0.40350836438439364,True
1582,petrix,0.32873788362069545,lasso,2.0,petrix,0.36386656853822674,0.8027,8.0,0.4388334314617732,True
1583,hadson,0.33789971898877175,lasso,3.0,hadson,0.31678727997641815,0.7970999999999999,8.0,0.4803127200235818,True
1584,lucas,0.2528160135629998,lasso,4.0,lucas,0.40211696720672424,0.6262,8.0,0.22408303279327574,True
1585,bianca_andrade,0.18319664741726097,lasso,5.0,felipe_prior,0.4142575095946558,0.5309,8.0,0.11664249040534425,False
1586,guilherme,0.19160533329897808,lasso,6.0,guilherme,0.41233583283196373,0.5607,8.0,0.14836416716803624,True
1587,victor_hugo,0.40803247193252146,lasso,7.0,babu,0.33166693590740204,0.8522,8.0,0.5205330640925979,False
1588,pyong,0.19407043223169476,lasso,8.0,pyong,0.41950682007785134,0.517,8.0,0.09749317992214868,True
1589,daniel,0.3300784156859811,lasso,9.0,daniel,0.3898648004384812,0.8081999999999999,8.0,0.4183351995615187,True
1590,felipe_prior,0.24149009284079784,lasso,10.0,felipe_prior,0.8541671903839139,0.5672999999999999,8.0,0.28686719038391395,True
1591,gabi,0.21494566510957294,lasso,11.0,thelma,0.3505858564021372,0.5961,8.0,0.24551414359786278,False
1592,marcela,0.23682880336879045,lasso,12.0,marcela,0.3609571128498624,0.4976,8.0,0.13664288715013756,True
1593,flayslene,0.2580478030243862,lasso,13.0,flayslene,0.38315601269941946,0.63,8.0,0.24684398730058055,True
1594,gizelly_bicalho,0.17404609118954775,lasso,14.0,babu,0.43113569697658277,0.5478999999999999,8.0,0.11676430302341717,False
1595,ivy,0.3289405699079612,lasso,15.0,rafa,0.41512386136623797,0.7417,8.0,0.32657613863376206,False
1596,mari,0.23745341235909834,lasso,16.0,babu,0.36261032940356314,0.5416,8.0,0.17898967059643683,False
1597,babu,0.18017432086563204,lasso,17.0,babu,0.38121541067611825,0.5715,8.0,0.19028458932388176,True
1598,lucas_chumbo,0.10238874135244488,ridge,1.0,lucas_chumbo,0.5896036596264062,0.7594,8.0,0.1697963403735938,True
1599,petrix,0.21144392739689188,ridge,2.0,petrix,0.4002859571238101,0.8027,8.0,0.40241404287618987,True
1600,hadson,0.28075524795813533,ridge,3.0,hadson,0.45261913504815987,0.7970999999999999,8.0,0.34448086495184005,True
1601,lucas,0.23102215232362924,ridge,4.0,lucas,0.5091189978233677,0.6262,8.0,0.11708100217663231,True
1602,bianca_andrade,0.16595014883864728,ridge,5.0,felipe_prior,0.4276229574131538,0.5309,8.0,0.10327704258684622,False
1603,guilherme,0.11731570987392,ridge,6.0,guilherme,0.5069708958533296,0.5607,8.0,0.053729104146670426,True
1604,victor_hugo,0.3427288189755208,ridge,7.0,victor_hugo,0.2843606135546132,0.8522,8.0,0.5678393864453868,True
1605,pyong,0.17241603162388697,ridge,8.0,pyong,0.5343564778400935,0.517,8.0,0.01735647784009353,True
1606,daniel,0.2653841238289774,ridge,9.0,daniel,0.5057864631076068,0.8081999999999999,8.0,0.30241353689239314,True
1607,felipe_prior,0.2633478743327227,ridge,10.0,felipe_prior,0.9182172558935803,0.5672999999999999,8.0,0.35091725589358036,True
1608,gabi,0.19552446587128744,ridge,11.0,gabi,0.3774918002766114,0.5961,8.0,0.21860819972338857,True
1609,marcela,0.1605890900245295,ridge,12.0,marcela,0.42217476692046735,0.4976,8.0,0.07542523307953264,True
1610,flayslene,0.2115479939277114,ridge,13.0,flayslene,0.45378117886116276,0.63,8.0,0.17621882113883724,True
1611,gizelly_bicalho,0.12845725573900776,ridge,14.0,babu,0.4465631332820217,0.5478999999999999,8.0,0.10133686671797826,False
1612,ivy,0.3094548271887327,ridge,15.0,rafa,0.4446973999904075,0.7417,8.0,0.2970026000095925,False
1613,mari,0.27996540200931613,ridge,16.0,babu,0.3408062846498289,0.5416,8.0,0.2007937153501711,False
1614,babu,0.19547335585168482,ridge,17.0,babu,0.4118654615332119,0.5715,8.0,0.1596345384667881,True
1615,lucas_chumbo,0.23127058272310677,elastic_net,1.0,lucas_chumbo,0.39400137531155727,0.7594,8.0,0.3653986246884427,True
1616,petrix,0.3193875436412064,elastic_net,2.0,petrix,0.4057842433070899,0.8027,8.0,0.39691575669291007,True
1617,hadson,0.33383939477574925,elastic_net,3.0,hadson,0.32614634609796783,0.7970999999999999,8.0,0.4709536539020321,True
1618,lucas,0.24831628358123248,elastic_net,4.0,lucas,0.40686894979181837,0.6262,8.0,0.2193310502081816,True
1619,bianca_andrade,0.15805424292129125,elastic_net,5.0,felipe_prior,0.3565613526871328,0.5309,8.0,0.17433864731286725,False
1620,guilherme,0.1827781585161131,elastic_net,6.0,guilherme,0.42706090918811807,0.5607,8.0,0.1336390908118819,True
1621,victor_hugo,0.39290324500940565,elastic_net,7.0,babu,0.3312038430144397,0.8522,8.0,0.5209961569855602,False
1622,pyong,0.21427269991314782,elastic_net,8.0,pyong,0.4124196899036986,0.517,8.0,0.10458031009630142,True
1623,daniel,0.34232901425736834,elastic_net,9.0,daniel,0.4039690643510646,0.8081999999999999,8.0,0.4042309356489353,True
1624,felipe_prior,0.14362347990213267,elastic_net,10.0,felipe_prior,0.5225855987546022,0.5672999999999999,8.0,0.04471440124539772,True
1625,gabi,0.22087004746784353,elastic_net,11.0,thelma,0.34902511689132565,0.5961,8.0,0.24707488310867431,False
1626,marcela,0.22662370811490995,elastic_net,12.0,flayslene,0.38356045183490983,0.4976,8.0,0.11403954816509015,False
1627,flayslene,0.2617393151823169,elastic_net,13.0,flayslene,0.3740548627345806,0.63,8.0,0.2559451372654194,True
1628,gizelly_bicalho,0.18266476263316064,elastic_net,14.0,babu,0.43316344049751426,0.5478999999999999,8.0,0.11473655950248568,False
1629,ivy,0.311654572570858,elastic_net,15.0,rafa,0.3658344668805399,0.7417,8.0,0.37586553311946014,False
1630,mari,0.2636125336011704,elastic_net,16.0,babu,0.3484287579702184,0.5416,8.0,0.1931712420297816,False
1631,babu,0.16225680196079298,elastic_net,17.0,babu,0.37531971009490295,0.5715,8.0,0.19618028990509706,True
1632,lucas_chumbo,0.11480141304185906,sgd,1.0,lucas_chumbo,0.6423916616801406,0.7594,8.0,0.11700833831985935,True
1633,petrix,0.2332215663039502,sgd,2.0,petrix,0.5098199092871676,0.8027,8.0,0.2928800907128324,True
1634,hadson,0.2927313721702572,sgd,3.0,hadson,0.39848454201304845,0.7970999999999999,8.0,0.39861545798695147,True
1635,lucas,0.23980319972000155,sgd,4.0,lucas,0.5119268968954768,0.6262,8.0,0.11427310310452321,True
1636,bianca_andrade,0.14951672514702827,sgd,5.0,felipe_prior,0.38167426662233894,0.5309,8.0,0.1492257333776611,False
1637,guilherme,0.1745395653789823,sgd,6.0,guilherme,0.37711992457267174,0.5607,8.0,0.18358007542732824,True
1638,victor_hugo,0.3401909409057389,sgd,7.0,victor_hugo,0.2218412802550898,0.8522,8.0,0.6303587197449101,True
1639,pyong,0.214643749165095,sgd,8.0,pyong,0.6504301374030903,0.517,8.0,0.1334301374030903,True
1640,daniel,0.27985089790882833,sgd,9.0,daniel,0.5231465884127947,0.8081999999999999,8.0,0.2850534115872052,True
1641,felipe_prior,0.20984558789585073,sgd,10.0,felipe_prior,0.9060806198169142,0.5672999999999999,8.0,0.3387806198169143,True
1642,gabi,0.22260678858279057,sgd,11.0,gabi,0.43388919804989756,0.5961,8.0,0.1622108019501024,True
1643,marcela,0.14530152277235917,sgd,12.0,marcela,0.467779814412861,0.4976,8.0,0.029820185587139003,True
1644,flayslene,0.2297286097832851,sgd,13.0,flayslene,0.45031561635313844,0.63,8.0,0.17968438364686157,True
1645,gizelly_bicalho,0.18364435392023667,sgd,14.0,babu,0.5832601543138823,0.5478999999999999,8.0,0.0353601543138824,False
1646,ivy,0.3319462888860574,sgd,15.0,rafa,0.3862626458120066,0.7417,8.0,0.35543735418799344,False
1647,mari,0.3112199435403314,sgd,16.0,babu,0.27250616450276277,0.5416,8.0,0.2690938354972372,False
1648,babu,0.17721875217219138,sgd,17.0,babu,0.4476606899840937,0.5715,8.0,0.12383931001590631,True
1649,lucas_chumbo,0.10983416834898227,ensamble3,1.0,lucas_chumbo,0.5943581198349825,0.7594,8.0,0.16504188016501742,True
1650,petrix,0.195583216785356,ensamble3,2.0,petrix,0.470704588870225,0.8027,8.0,0.331995411129775,True
1651,hadson,0.2849251265935492,ensamble3,3.0,hadson,0.49358229419450045,0.7970999999999999,8.0,0.30351770580549947,True
1652,lucas,0.27502545269821993,ensamble3,4.0,lucas,0.48842065607610846,0.6262,8.0,0.13777934392389152,True
1653,bianca_andrade,0.1653398287792127,ensamble3,5.0,felipe_prior,0.3635375451045816,0.5309,8.0,0.16736245489541846,False
1654,guilherme,0.08743176355398082,ensamble3,6.0,guilherme,0.6436327871742117,0.5607,8.0,0.08293278717421171,True
1655,victor_hugo,0.2640796794771642,ensamble3,7.0,victor_hugo,0.33764946620840824,0.8522,8.0,0.5145505337915917,True
1656,pyong,0.07727545920840541,ensamble3,8.0,pyong,0.5852777631192911,0.517,8.0,0.06827776311929112,True
1657,daniel,0.2273453234642253,ensamble3,9.0,daniel,0.5646057876461005,0.8081999999999999,8.0,0.24359421235389944,True
1658,felipe_prior,0.0978669568212967,ensamble3,10.0,felipe_prior,0.6067254537826265,0.5672999999999999,8.0,0.03942545378262663,True
1659,gabi,0.14199122052872065,ensamble3,11.0,gabi,0.4303152817461667,0.5961,8.0,0.16578471825383329,True
1660,marcela,0.12239333459790076,ensamble3,12.0,flayslene,0.4741750065304192,0.4976,8.0,0.023424993469580768,False
1661,flayslene,0.13639614913966955,ensamble3,13.0,flayslene,0.4416274459239222,0.63,8.0,0.18837255407607778,True
1662,gizelly_bicalho,0.16695019235584926,ensamble3,14.0,babu,0.5442207270666445,0.5478999999999999,8.0,0.0036792729333554597,False
1663,ivy,0.22802808282036222,ensamble3,15.0,ivy,0.46732653599927215,0.7417,8.0,0.2743734640007279,True
1664,mari,0.1822279079605884,ensamble3,16.0,manu_gavassi,0.3127825029113826,0.5416,8.0,0.22881749708861737,False
1665,babu,0.183849777352036,ensamble3,17.0,babu,0.45458253398088183,0.5715,8.0,0.11691746601911818,True
1666,lucas_chumbo,0.1090625578438511,ensamble2,1.0,lucas_chumbo,0.5996472227888873,0.7594,8.0,0.1597527772111127,True
1667,petrix,0.20807520025199722,ensamble2,2.0,petrix,0.46428416683243207,0.8027,8.0,0.3384158331675679,True
1668,hadson,0.2557394364683294,ensamble2,3.0,hadson,0.571450820305164,0.7970999999999999,8.0,0.2256491796948359,True
1669,lucas,0.24566888692693056,ensamble2,4.0,lucas,0.45843724619391274,0.6262,8.0,0.16776275380608724,True
1670,bianca_andrade,0.2134007289960099,ensamble2,5.0,felipe_prior,0.41296731551505295,0.5309,8.0,0.11793268448494709,False
1671,guilherme,0.12139845798330791,ensamble2,6.0,guilherme,0.6805509450632025,0.5607,8.0,0.11985094506320249,True
1672,victor_hugo,0.26285301258732224,ensamble2,7.0,victor_hugo,0.3109294839453514,0.8522,8.0,0.5412705160546485,True
1673,pyong,0.07184525210077641,ensamble2,8.0,pyong,0.5775080304527419,0.517,8.0,0.06050803045274189,True
1674,daniel,0.19253022417849022,ensamble2,9.0,daniel,0.6170282938563952,0.8081999999999999,8.0,0.19117170614360468,True
1675,felipe_prior,0.17147637309583721,ensamble2,10.0,felipe_prior,0.34454982952962726,0.5672999999999999,8.0,0.22275017047037265,True
1676,gabi,0.13428720329098764,ensamble2,11.0,gabi,0.41541777884885117,0.5961,8.0,0.1806822211511488,True
1677,marcela,0.11813225470722331,ensamble2,12.0,marcela,0.48588968179741104,0.4976,8.0,0.011710318202588943,True
1678,flayslene,0.08387882654827404,ensamble2,13.0,flayslene,0.5221797403515434,0.63,8.0,0.10782025964845665,True
1679,gizelly_bicalho,0.17097438223003877,ensamble2,14.0,babu,0.5616830643972097,0.5478999999999999,8.0,0.013783064397209777,False
1680,ivy,0.25072914866327056,ensamble2,15.0,ivy,0.473456531608572,0.7417,8.0,0.26824346839142804,True
1681,mari,0.11575741228314869,ensamble2,16.0,mari,0.41100934937109446,0.5416,8.0,0.1305906506289055,True
1682,babu,0.17118313268120003,ensamble2,17.0,babu,0.47636261323108564,0.5715,8.0,0.09513738676891437,True
1683,lucas_chumbo,0.33826125761610415,linear_regression,1.0,lucas_chumbo,0.9758336624241254,0.7594,9.0,0.21643366242412543,True
1684,petrix,0.1513424610302863,linear_regression,2.0,petrix,0.45323341726282357,0.8027,9.0,0.3494665827371764,True
1685,hadson,0.13235448594489768,linear_regression,3.0,hadson,0.6472710047514785,0.7970999999999999,9.0,0.14982899524852145,True
1686,lucas,0.20484095004994152,linear_regression,4.0,lucas,0.5193006423901669,0.6262,9.0,0.10689935760983305,True
